REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,9/8/2022 0:15,8037.68,174.05,TRADE
NSW1,9/8/2022 0:20,7981.28,170.78,TRADE
NSW1,9/8/2022 0:25,7915.18,168.85,TRADE
NSW1,9/8/2022 0:30,7933.35,165.01,TRADE
NSW1,9/8/2022 0:35,7896.32,170.65,TRADE
NSW1,9/8/2022 0:40,7909.53,162,TRADE
NSW1,9/8/2022 0:45,7882.11,161,TRADE
NSW1,9/8/2022 0:50,7841.73,162,TRADE
NSW1,9/8/2022 0:55,7747.35,160.22,TRADE
NSW1,9/8/2022 1:00,7724.15,161,TRADE
NSW1,9/8/2022 1:05,7737.54,162,TRADE
NSW1,9/8/2022 1:10,7676.5,162,TRADE
NSW1,9/8/2022 1:15,7671.76,164.2,TRADE
NSW1,9/8/2022 1:20,7583.01,161,TRADE
NSW1,9/8/2022 1:25,7592.84,158.31,TRADE
NSW1,9/8/2022 1:30,7507.79,148.99,TRADE
NSW1,9/8/2022 1:35,7416.04,162,TRADE
NSW1,9/8/2022 1:40,7478.53,162,TRADE
NSW1,9/8/2022 1:45,7382.39,170.62,TRADE
NSW1,9/8/2022 1:50,7406.6,162,TRADE
NSW1,9/8/2022 1:55,7311.44,122.1,TRADE
NSW1,9/8/2022 2:00,7275.11,108.38,TRADE
NSW1,9/8/2022 2:05,7308.57,161,TRADE
NSW1,9/8/2022 2:10,7202.57,162,TRADE
NSW1,9/8/2022 2:15,7102.91,161,TRADE
NSW1,9/8/2022 2:20,7138.67,162,TRADE
NSW1,9/8/2022 2:25,7081.31,162,TRADE
NSW1,9/8/2022 2:30,7044.06,162,TRADE
NSW1,9/8/2022 2:35,7010.38,161,TRADE
NSW1,9/8/2022 2:40,6896.84,161,TRADE
NSW1,9/8/2022 2:45,6948.43,162,TRADE
NSW1,9/8/2022 2:50,6863.47,161,TRADE
NSW1,9/8/2022 2:55,6839.37,162,TRADE
NSW1,9/8/2022 3:00,6883.27,162,TRADE
NSW1,9/8/2022 3:05,6803.43,158.01,TRADE
NSW1,9/8/2022 3:10,6796.92,171.5,TRADE
NSW1,9/8/2022 3:15,6748.27,162,TRADE
NSW1,9/8/2022 3:20,6697.41,162,TRADE
NSW1,9/8/2022 3:25,6674.53,162,TRADE
NSW1,9/8/2022 3:30,6699.3,162,TRADE
NSW1,9/8/2022 3:35,6653.26,115,TRADE
NSW1,9/8/2022 3:40,6618.21,93.92,TRADE
NSW1,9/8/2022 3:45,6625.25,98.43,TRADE
NSW1,9/8/2022 3:50,6618.51,97.65,TRADE
NSW1,9/8/2022 3:55,6690.86,98.33,TRADE
NSW1,9/8/2022 4:00,6731.74,120.97,TRADE
NSW1,9/8/2022 4:05,6713.98,99.38,TRADE
NSW1,9/8/2022 4:10,6745.98,97.5,TRADE
NSW1,9/8/2022 4:15,6706.28,96.81,TRADE
NSW1,9/8/2022 4:20,6712.65,121.11,TRADE
NSW1,9/8/2022 4:25,6738.9,149.01,TRADE
NSW1,9/8/2022 4:30,6682.35,121.11,TRADE
NSW1,9/8/2022 4:35,6702.27,121.11,TRADE
NSW1,9/8/2022 4:40,6711.42,121.12,TRADE
NSW1,9/8/2022 4:45,6681.94,121.12,TRADE
NSW1,9/8/2022 4:50,6746.48,149.01,TRADE
NSW1,9/8/2022 4:55,6745.57,149.01,TRADE
NSW1,9/8/2022 5:00,6814.5,149.01,TRADE
NSW1,9/8/2022 5:05,6911.52,149.01,TRADE
NSW1,9/8/2022 5:10,6984.37,154.62,TRADE
NSW1,9/8/2022 5:15,7062.71,161.08,TRADE
NSW1,9/8/2022 5:20,7061.26,162.99,TRADE
NSW1,9/8/2022 5:25,7136.31,162,TRADE
NSW1,9/8/2022 5:30,7195.62,225,TRADE
NSW1,9/8/2022 5:35,7284.85,143.73,TRADE
NSW1,9/8/2022 5:40,7360.08,149.01,TRADE
NSW1,9/8/2022 5:45,7415.78,149.01,TRADE
NSW1,9/8/2022 5:50,7487,149.01,TRADE
NSW1,9/8/2022 5:55,7553.86,149.01,TRADE
NSW1,9/8/2022 6:00,7635.3,162.11,TRADE
NSW1,9/8/2022 6:05,7779.92,162,TRADE
NSW1,9/8/2022 6:10,7971.71,162.67,TRADE
NSW1,9/8/2022 6:15,8051.62,225,TRADE
NSW1,9/8/2022 6:20,8044.91,185.92,TRADE
NSW1,9/8/2022 6:25,8196.06,187.41,TRADE
NSW1,9/8/2022 6:30,8158.41,162.41,TRADE
NSW1,9/8/2022 6:35,8246.45,181.28,TRADE
NSW1,9/8/2022 6:40,8348.77,230.94,TRADE
NSW1,9/8/2022 6:45,8374.76,175.66,TRADE
NSW1,9/8/2022 6:50,8484.5,173.9,TRADE
NSW1,9/8/2022 6:55,8502.31,162,TRADE
NSW1,9/8/2022 7:00,8565.66,168.51,TRADE
NSW1,9/8/2022 7:05,8544.5,170.03,TRADE
NSW1,9/8/2022 7:10,8494.08,168.08,TRADE
NSW1,9/8/2022 7:15,8470.96,166.25,TRADE
NSW1,9/8/2022 7:20,8458.19,162.81,TRADE
NSW1,9/8/2022 7:25,8446.89,162,TRADE
NSW1,9/8/2022 7:30,8447.25,162,TRADE
NSW1,9/8/2022 7:35,8423.9,162,TRADE
NSW1,9/8/2022 7:40,8462.25,162,TRADE
NSW1,9/8/2022 7:45,8466.63,149.01,TRADE
NSW1,9/8/2022 7:50,8379.22,159.24,TRADE
NSW1,9/8/2022 7:55,8303.07,149.01,TRADE
NSW1,9/8/2022 8:00,8190.79,159.07,TRADE
NSW1,9/8/2022 8:05,8222.82,162,TRADE
NSW1,9/8/2022 8:10,8148.88,161.98,TRADE
NSW1,9/8/2022 8:15,8077.54,162,TRADE
NSW1,9/8/2022 8:20,8082.23,162.99,TRADE
NSW1,9/8/2022 8:25,7948.46,158.93,TRADE
NSW1,9/8/2022 8:30,7883.89,159.05,TRADE
NSW1,9/8/2022 8:35,7919.61,162,TRADE
NSW1,9/8/2022 8:40,7845.62,162,TRADE
NSW1,9/8/2022 8:45,7716.13,151.74,TRADE
NSW1,9/8/2022 8:50,7620.16,149.19,TRADE
NSW1,9/8/2022 8:55,7662.89,162,TRADE
NSW1,9/8/2022 9:00,7519.86,149.12,TRADE
NSW1,9/8/2022 9:05,7431.06,146.37,TRADE
NSW1,9/8/2022 9:10,7465.12,162,TRADE
NSW1,9/8/2022 9:15,7417.42,162,TRADE
NSW1,9/8/2022 9:20,7346.35,152.06,TRADE
NSW1,9/8/2022 9:25,7284.3,152.24,TRADE
NSW1,9/8/2022 9:30,7267.4,153.6,TRADE
NSW1,9/8/2022 9:35,7143.91,149.01,TRADE
NSW1,9/8/2022 9:40,7126.28,121.12,TRADE
NSW1,9/8/2022 9:45,7146.64,153.99,TRADE
NSW1,9/8/2022 9:50,7062.17,121.11,TRADE
NSW1,9/8/2022 9:55,7049.41,154.42,TRADE
NSW1,9/8/2022 10:00,7108.42,162,TRADE
NSW1,9/8/2022 10:05,7119.56,226.95,TRADE
NSW1,9/8/2022 10:10,7106.9,153,TRADE
NSW1,9/8/2022 10:15,7018.54,115,TRADE
NSW1,9/8/2022 10:20,6941.79,36.28,TRADE
NSW1,9/8/2022 10:25,6895.39,19.3,TRADE
NSW1,9/8/2022 10:30,6816.08,13.05,TRADE
NSW1,9/8/2022 10:35,6772.21,89.99,TRADE
NSW1,9/8/2022 10:40,6767.98,90.01,TRADE
NSW1,9/8/2022 10:45,6726.97,90.01,TRADE
NSW1,9/8/2022 10:50,6716.88,70.5,TRADE
NSW1,9/8/2022 10:55,6616.04,69.91,TRADE
NSW1,9/8/2022 11:00,6531.15,104.91,TRADE
NSW1,9/8/2022 11:05,6650.34,90.01,TRADE
NSW1,9/8/2022 11:10,6525.63,90.01,TRADE
NSW1,9/8/2022 11:15,6543.23,90.01,TRADE
NSW1,9/8/2022 11:20,6515.32,80.69,TRADE
NSW1,9/8/2022 11:25,6439.29,71,TRADE
NSW1,9/8/2022 11:30,6441.72,89.99,TRADE
NSW1,9/8/2022 11:35,6479.98,90.01,TRADE
NSW1,9/8/2022 11:40,6447.46,90.01,TRADE
NSW1,9/8/2022 11:45,6460.02,90.01,TRADE
NSW1,9/8/2022 11:50,6488.09,90.01,TRADE
NSW1,9/8/2022 11:55,6455.5,90.01,TRADE
NSW1,9/8/2022 12:00,6496.02,121.11,TRADE
NSW1,9/8/2022 12:05,6494.66,29.5,TRADE
NSW1,9/8/2022 12:10,6408.4,90.01,TRADE
NSW1,9/8/2022 12:15,6359.87,102.1,TRADE
NSW1,9/8/2022 12:20,6480.92,30.16,TRADE
NSW1,9/8/2022 12:25,6453.58,73.05,TRADE
NSW1,9/8/2022 12:30,6492.86,90.01,TRADE
NSW1,9/8/2022 12:35,6501.42,149.01,TRADE
NSW1,9/8/2022 12:40,6542.24,148.99,TRADE
NSW1,9/8/2022 12:45,6565.15,115,TRADE
NSW1,9/8/2022 12:50,6627.15,115,TRADE
NSW1,9/8/2022 12:55,6589.44,118.99,TRADE
NSW1,9/8/2022 13:00,6657.43,121.11,TRADE
NSW1,9/8/2022 13:05,6644.8,193.78,TRADE
NSW1,9/8/2022 13:10,6762.86,229.98,TRADE
NSW1,9/8/2022 13:15,6786.32,198.91,TRADE
NSW1,9/8/2022 13:20,6850.16,221.41,TRADE
NSW1,9/8/2022 13:25,6895.14,164.12,TRADE
NSW1,9/8/2022 13:30,6846.01,163.03,TRADE
NSW1,9/8/2022 13:35,6938.29,227.9,TRADE
NSW1,9/8/2022 13:40,6978.53,168.17,TRADE
NSW1,9/8/2022 13:45,6971.24,142.37,TRADE
NSW1,9/8/2022 13:50,7038.34,165.84,TRADE
NSW1,9/8/2022 13:55,7004.13,162,TRADE
NSW1,9/8/2022 14:00,7043.58,169.62,TRADE
NSW1,9/8/2022 14:05,7078.76,182.62,TRADE
NSW1,9/8/2022 14:10,7113.98,182.57,TRADE
NSW1,9/8/2022 14:15,7098.64,162,TRADE
NSW1,9/8/2022 14:20,7065.86,225.11,TRADE
NSW1,9/8/2022 14:25,7106.72,225,TRADE
NSW1,9/8/2022 14:30,7179.38,224.93,TRADE
NSW1,9/8/2022 14:35,7201.7,202.1,TRADE
NSW1,9/8/2022 14:40,7115.44,162,TRADE
NSW1,9/8/2022 14:45,7084.32,149.01,TRADE
NSW1,9/8/2022 14:50,7124.27,149.01,TRADE
NSW1,9/8/2022 14:55,7135.09,108.28,TRADE
NSW1,9/8/2022 15:00,7177.27,92.12,TRADE
NSW1,9/8/2022 15:05,7152.97,144.49,TRADE
NSW1,9/8/2022 15:10,7249.68,116.12,TRADE
NSW1,9/8/2022 15:15,7316,162,TRADE
NSW1,9/8/2022 15:20,7307.15,163.12,TRADE
NSW1,9/8/2022 15:25,7448.63,156.83,TRADE
NSW1,9/8/2022 15:30,7369.68,165.06,TRADE
NSW1,9/8/2022 15:35,7427.99,160.37,TRADE
NSW1,9/8/2022 15:40,7555.82,174.46,TRADE
NSW1,9/8/2022 15:45,7697.9,177.44,TRADE
NSW1,9/8/2022 15:50,7792.07,176.83,TRADE
NSW1,9/8/2022 15:55,7989.07,256.56,TRADE
NSW1,9/8/2022 16:00,8109.57,230.94,TRADE
NSW1,9/8/2022 16:05,8133.51,162,TRADE
NSW1,9/8/2022 16:10,8254.94,222.68,TRADE
NSW1,9/8/2022 16:15,8247.75,159.78,TRADE
NSW1,9/8/2022 16:20,8330.59,164.13,TRADE
NSW1,9/8/2022 16:25,8354.56,162,TRADE
NSW1,9/8/2022 16:30,8395.94,165.17,TRADE
NSW1,9/8/2022 16:35,8460.2,162,TRADE
NSW1,9/8/2022 16:40,8440.8,161.56,TRADE
NSW1,9/8/2022 16:45,8550.35,169.36,TRADE
NSW1,9/8/2022 16:50,8673.53,168.77,TRADE
NSW1,9/8/2022 16:55,8744.02,187.32,TRADE
NSW1,9/8/2022 17:00,8750.42,186.73,TRADE
NSW1,9/8/2022 17:05,8801.09,159.46,TRADE
NSW1,9/8/2022 17:10,8844.93,160.31,TRADE
NSW1,9/8/2022 17:15,9020.07,167.92,TRADE
NSW1,9/8/2022 17:20,9080.09,169.02,TRADE
NSW1,9/8/2022 17:25,9131.8,251.44,TRADE
NSW1,9/8/2022 17:30,9108.97,243.78,TRADE
NSW1,9/8/2022 17:35,9286.58,229.98,TRADE
NSW1,9/8/2022 17:40,9381.64,184.75,TRADE
NSW1,9/8/2022 17:45,9471.17,229.98,TRADE
NSW1,9/8/2022 17:50,9536.36,257.04,TRADE
NSW1,9/8/2022 17:55,9664.83,264.78,TRADE
NSW1,9/8/2022 18:00,9725.76,277.41,TRADE
NSW1,9/8/2022 18:05,9744.2,272.74,TRADE
NSW1,9/8/2022 18:10,9776.21,278.11,TRADE
NSW1,9/8/2022 18:15,9816.69,299.98,TRADE
NSW1,9/8/2022 18:20,9827,299.98,TRADE
NSW1,9/8/2022 18:25,9829.22,299.98,TRADE
NSW1,9/8/2022 18:30,9796.84,299.98,TRADE
NSW1,9/8/2022 18:35,9793.02,290.81,TRADE
NSW1,9/8/2022 18:40,9755.7,299.98,TRADE
NSW1,9/8/2022 18:45,9789.65,278.25,TRADE
NSW1,9/8/2022 18:50,9712.32,269.36,TRADE
NSW1,9/8/2022 18:55,9740.22,273.04,TRADE
NSW1,9/8/2022 19:00,9802.93,272.52,TRADE
NSW1,9/8/2022 19:05,9758.6,215.85,TRADE
NSW1,9/8/2022 19:10,9679.11,196.02,TRADE
NSW1,9/8/2022 19:15,9589.52,229.98,TRADE
NSW1,9/8/2022 19:20,9690.94,255.53,TRADE
NSW1,9/8/2022 19:25,9654.61,185.02,TRADE
NSW1,9/8/2022 19:30,9579.02,177.37,TRADE
NSW1,9/8/2022 19:35,9503.04,176.7,TRADE
NSW1,9/8/2022 19:40,9482.42,191.3,TRADE
NSW1,9/8/2022 19:45,9444.11,188.5,TRADE
NSW1,9/8/2022 19:50,9260.04,181.47,TRADE
NSW1,9/8/2022 19:55,9370.47,188.57,TRADE
NSW1,9/8/2022 20:00,9279.72,181.24,TRADE
NSW1,9/8/2022 20:05,9280.82,217.36,TRADE
NSW1,9/8/2022 20:10,9261.47,194.78,TRADE
NSW1,9/8/2022 20:15,9258.48,196.7,TRADE
NSW1,9/8/2022 20:20,9207.44,179.06,TRADE
NSW1,9/8/2022 20:25,9193.83,176.99,TRADE
NSW1,9/8/2022 20:30,9111.85,174.95,TRADE
NSW1,9/8/2022 20:35,9156.96,175.03,TRADE
NSW1,9/8/2022 20:40,9170.71,176.94,TRADE
NSW1,9/8/2022 20:45,9075.51,171.97,TRADE
NSW1,9/8/2022 20:50,8999.83,168,TRADE
NSW1,9/8/2022 20:55,9042.36,167.56,TRADE
NSW1,9/8/2022 21:00,9051.82,165.81,TRADE
NSW1,9/8/2022 21:05,8886.45,167.57,TRADE
NSW1,9/8/2022 21:10,8884.22,171.06,TRADE
NSW1,9/8/2022 21:15,8840.13,168.57,TRADE
NSW1,9/8/2022 21:20,8724.76,168,TRADE
NSW1,9/8/2022 21:25,8694.79,145.86,TRADE
NSW1,9/8/2022 21:30,8634.91,145.85,TRADE
NSW1,9/8/2022 21:35,8560.76,146.01,TRADE
NSW1,9/8/2022 21:40,8614.17,165.81,TRADE
NSW1,9/8/2022 21:45,8541.57,144.21,TRADE
NSW1,9/8/2022 21:50,8446.93,142.24,TRADE
NSW1,9/8/2022 21:55,8416.67,133.18,TRADE
NSW1,9/8/2022 22:00,8338.72,137.41,TRADE
NSW1,9/8/2022 22:05,8454.16,169.41,TRADE
NSW1,9/8/2022 22:10,8446.84,178.02,TRADE
NSW1,9/8/2022 22:15,8465.17,162,TRADE
NSW1,9/8/2022 22:20,8421.56,162,TRADE
NSW1,9/8/2022 22:25,8395.91,162,TRADE
NSW1,9/8/2022 22:30,8312.5,144.07,TRADE
NSW1,9/8/2022 22:35,8353.1,162,TRADE
NSW1,9/8/2022 22:40,8275.09,162,TRADE
NSW1,9/8/2022 22:45,8226.56,162,TRADE
NSW1,9/8/2022 22:50,8204,147.43,TRADE
NSW1,9/8/2022 22:55,8079.86,128,TRADE
NSW1,9/8/2022 23:00,8096.54,128,TRADE
NSW1,9/8/2022 23:05,8131.51,151.01,TRADE
NSW1,9/8/2022 23:10,8120.24,156.27,TRADE
NSW1,9/8/2022 23:15,8070.17,154.31,TRADE
NSW1,9/8/2022 23:20,8082.34,162,TRADE
NSW1,9/8/2022 23:25,7997.84,158.5,TRADE
NSW1,9/8/2022 23:30,8062.6,165.13,TRADE
NSW1,9/8/2022 23:35,8098.71,213.81,TRADE
NSW1,9/8/2022 23:40,8015.56,219.13,TRADE
NSW1,9/8/2022 23:45,7998.6,224.17,TRADE
NSW1,9/8/2022 23:50,7906.05,165.68,TRADE
NSW1,9/8/2022 23:55,8015.21,225,TRADE
NSW1,9/9/2022 0:00,7886.98,162,TRADE
NSW1,9/9/2022 0:05,7900.05,221.85,TRADE
NSW1,9/9/2022 0:10,7948.23,220.24,TRADE
NSW1,9/9/2022 0:15,7941.93,162,TRADE
NSW1,9/9/2022 0:20,7881.56,162,TRADE
NSW1,9/9/2022 0:25,7884.49,225,TRADE
NSW1,9/9/2022 0:30,7819.88,162,TRADE
NSW1,9/9/2022 0:35,7853.99,299.98,TRADE
NSW1,9/9/2022 0:40,7781.17,233.48,TRADE
NSW1,9/9/2022 0:45,7768.37,230.94,TRADE
NSW1,9/9/2022 0:50,7760.2,229.98,TRADE
NSW1,9/9/2022 0:55,7657.82,212.45,TRADE
NSW1,9/9/2022 1:00,7701.86,229.98,TRADE
NSW1,9/9/2022 1:05,7728.38,229.98,TRADE
NSW1,9/9/2022 1:10,7634.26,163.55,TRADE
NSW1,9/9/2022 1:15,7617.31,164.65,TRADE
NSW1,9/9/2022 1:20,7535.89,149.01,TRADE
NSW1,9/9/2022 1:25,7492.69,158.01,TRADE
NSW1,9/9/2022 1:30,7461.57,162,TRADE
NSW1,9/9/2022 1:35,7478.09,164.98,TRADE
NSW1,9/9/2022 1:40,7430.05,162,TRADE
NSW1,9/9/2022 1:45,7408.17,166.34,TRADE
NSW1,9/9/2022 1:50,7346.6,214.59,TRADE
NSW1,9/9/2022 1:55,7306.34,162,TRADE
NSW1,9/9/2022 2:00,7187.33,162,TRADE
NSW1,9/9/2022 2:05,7169.24,229.98,TRADE
NSW1,9/9/2022 2:10,7062.5,149.01,TRADE
NSW1,9/9/2022 2:15,6998.87,143.94,TRADE
NSW1,9/9/2022 2:20,7005.7,158.01,TRADE
NSW1,9/9/2022 2:25,6960.16,149.01,TRADE
NSW1,9/9/2022 2:30,6924.55,162,TRADE
NSW1,9/9/2022 2:35,6820.28,161.62,TRADE
NSW1,9/9/2022 2:40,6873.67,161.27,TRADE
NSW1,9/9/2022 2:45,6807.43,149.01,TRADE
NSW1,9/9/2022 2:50,6786.7,102,TRADE
NSW1,9/9/2022 2:55,6758.23,99.14,TRADE
NSW1,9/9/2022 3:00,6658.87,97.02,TRADE
NSW1,9/9/2022 3:05,6624.97,97.81,TRADE
NSW1,9/9/2022 3:10,6690.05,149.01,TRADE
NSW1,9/9/2022 3:15,6714.61,149.01,TRADE
NSW1,9/9/2022 3:20,6651.71,97.77,TRADE
NSW1,9/9/2022 3:25,6663.6,115,TRADE
NSW1,9/9/2022 3:30,6613.83,99.2,TRADE
NSW1,9/9/2022 3:35,6591.74,143.24,TRADE
NSW1,9/9/2022 3:40,6599.65,101.15,TRADE
NSW1,9/9/2022 3:45,6588.04,99.21,TRADE
NSW1,9/9/2022 3:50,6589.76,99.25,TRADE
NSW1,9/9/2022 3:55,6600.52,144.01,TRADE
NSW1,9/9/2022 4:00,6634.85,149.01,TRADE
NSW1,9/9/2022 4:05,6679.61,145.16,TRADE
NSW1,9/9/2022 4:10,6735.21,149.01,TRADE
NSW1,9/9/2022 4:15,6676.81,147.17,TRADE
NSW1,9/9/2022 4:20,6584,94.39,TRADE
NSW1,9/9/2022 4:25,6722.4,149.01,TRADE
NSW1,9/9/2022 4:30,6674.02,120.13,TRADE
NSW1,9/9/2022 4:35,6703.48,149.01,TRADE
NSW1,9/9/2022 4:40,6715.18,171.91,TRADE
NSW1,9/9/2022 4:45,6801.11,171.98,TRADE
NSW1,9/9/2022 4:50,6820.1,162,TRADE
NSW1,9/9/2022 4:55,6837.86,162,TRADE
NSW1,9/9/2022 5:00,6750.41,162,TRADE
NSW1,9/9/2022 5:05,6955.65,160.43,TRADE
NSW1,9/9/2022 5:10,6939.47,160.42,TRADE
NSW1,9/9/2022 5:15,6945.83,161,TRADE
NSW1,9/9/2022 5:20,7081.78,230.94,TRADE
NSW1,9/9/2022 5:25,7183.7,230.94,TRADE
NSW1,9/9/2022 5:30,7104.66,225.1,TRADE
NSW1,9/9/2022 5:35,7190.71,162,TRADE
NSW1,9/9/2022 5:40,7285.25,162,TRADE
NSW1,9/9/2022 5:45,7364.76,161,TRADE
NSW1,9/9/2022 5:50,7320.77,149.01,TRADE
NSW1,9/9/2022 5:55,7435.11,164.16,TRADE
NSW1,9/9/2022 6:00,7361.9,162,TRADE
NSW1,9/9/2022 6:05,7641.5,153.28,TRADE
NSW1,9/9/2022 6:10,7749.76,162,TRADE
NSW1,9/9/2022 6:15,7781.74,177.16,TRADE
NSW1,9/9/2022 6:20,8010.84,194.64,TRADE
NSW1,9/9/2022 6:25,8035.21,199.4,TRADE
NSW1,9/9/2022 6:30,8022.67,190.17,TRADE
NSW1,9/9/2022 6:35,8202.41,194.48,TRADE
NSW1,9/9/2022 6:40,8281.38,273.25,TRADE
NSW1,9/9/2022 6:45,8391.29,291.27,TRADE
NSW1,9/9/2022 6:50,8459.58,284.54,TRADE
NSW1,9/9/2022 6:55,8459.84,284.29,TRADE
NSW1,9/9/2022 7:00,8452.14,270.21,TRADE
NSW1,9/9/2022 7:05,8597.82,278,TRADE
NSW1,9/9/2022 7:10,8569.41,276.78,TRADE
NSW1,9/9/2022 7:15,8560.92,263.41,TRADE
NSW1,9/9/2022 7:20,8828.82,278.59,TRADE
NSW1,9/9/2022 7:25,8846.86,283.91,TRADE
NSW1,9/9/2022 7:30,8948.82,285.93,TRADE
NSW1,9/9/2022 7:35,8954.81,299.99,TRADE
NSW1,9/9/2022 7:40,9001.1,264.81,TRADE
NSW1,9/9/2022 7:45,9042.71,286.92,TRADE
NSW1,9/9/2022 7:50,9038.68,181.9,TRADE
NSW1,9/9/2022 7:55,9049.15,254.09,TRADE
NSW1,9/9/2022 8:00,9159.32,237.81,TRADE
NSW1,9/9/2022 8:05,9191.6,224.98,TRADE
NSW1,9/9/2022 8:10,9135.69,224.98,TRADE
NSW1,9/9/2022 8:15,9141.01,224.98,TRADE
NSW1,9/9/2022 8:20,9167.64,215.96,TRADE
NSW1,9/9/2022 8:25,9089.1,230.94,TRADE
NSW1,9/9/2022 8:30,9151.53,224.98,TRADE
NSW1,9/9/2022 8:35,8970.25,224.98,TRADE
NSW1,9/9/2022 8:40,9050.97,298.68,TRADE
NSW1,9/9/2022 8:45,9059.38,278,TRADE
NSW1,9/9/2022 8:50,9052.7,263.09,TRADE
NSW1,9/9/2022 8:55,8995.42,224.98,TRADE
NSW1,9/9/2022 9:00,9005.59,154.85,TRADE
NSW1,9/9/2022 9:05,8954.4,173.32,TRADE
NSW1,9/9/2022 9:10,9003.89,169.56,TRADE
NSW1,9/9/2022 9:15,8980.95,162,TRADE
NSW1,9/9/2022 9:20,8957.09,171.95,TRADE
NSW1,9/9/2022 9:25,8962.3,173.93,TRADE
NSW1,9/9/2022 9:30,8960.2,175.41,TRADE
NSW1,9/9/2022 9:35,9003.79,162,TRADE
NSW1,9/9/2022 9:40,8932.43,149.01,TRADE
NSW1,9/9/2022 9:45,8859.72,162,TRADE
NSW1,9/9/2022 9:50,8942.35,162,TRADE
NSW1,9/9/2022 9:55,8951.29,162,TRADE
NSW1,9/9/2022 10:00,8803.45,143.34,TRADE
NSW1,9/9/2022 10:05,8875.04,299.99,TRADE
NSW1,9/9/2022 10:10,8902.55,299.99,TRADE
NSW1,9/9/2022 10:15,8916.61,224.98,TRADE
NSW1,9/9/2022 10:20,8943.28,162,TRADE
NSW1,9/9/2022 10:25,8840.23,161,TRADE
NSW1,9/9/2022 10:30,8738.12,149.01,TRADE
NSW1,9/9/2022 10:35,8719.38,162,TRADE
NSW1,9/9/2022 10:40,8682.23,102,TRADE
NSW1,9/9/2022 10:45,8516.14,87.07,TRADE
NSW1,9/9/2022 10:50,8465.98,143.66,TRADE
NSW1,9/9/2022 10:55,8430.37,144.93,TRADE
NSW1,9/9/2022 11:00,8253.76,36.04,TRADE
NSW1,9/9/2022 11:05,8208.3,61.83,TRADE
NSW1,9/9/2022 11:10,8229.11,148.99,TRADE
NSW1,9/9/2022 11:15,8133.49,152.92,TRADE
NSW1,9/9/2022 11:20,8060.94,76.67,TRADE
NSW1,9/9/2022 11:25,7975.9,148.76,TRADE
NSW1,9/9/2022 11:30,7737.8,93.41,TRADE
NSW1,9/9/2022 11:35,7680.01,58.69,TRADE
NSW1,9/9/2022 11:40,7536.73,9.44,TRADE
NSW1,9/9/2022 11:45,7527.83,11.23,TRADE
NSW1,9/9/2022 11:50,7420.19,11.57,TRADE
NSW1,9/9/2022 11:55,7360.75,9.4,TRADE
NSW1,9/9/2022 12:00,7070.62,18.07,TRADE
NSW1,9/9/2022 12:05,6975.36,12.36,TRADE
NSW1,9/9/2022 12:10,6970.78,-35.6,TRADE
NSW1,9/9/2022 12:15,7016.18,-36.12,TRADE
NSW1,9/9/2022 12:20,6996.48,-17.94,TRADE
NSW1,9/9/2022 12:25,6979.35,17.47,TRADE
NSW1,9/9/2022 12:30,6911.93,13,TRADE
NSW1,9/9/2022 12:35,6778.16,17.45,TRADE
NSW1,9/9/2022 12:40,6793.64,13.9,TRADE
NSW1,9/9/2022 12:45,6842.72,25.83,TRADE
NSW1,9/9/2022 12:50,6811.03,26,TRADE
NSW1,9/9/2022 12:55,6831.3,-0.02,TRADE
NSW1,9/9/2022 13:00,6910.6,-18.08,TRADE
NSW1,9/9/2022 13:05,6841.45,-17.62,TRADE
NSW1,9/9/2022 13:10,6831.31,-18.52,TRADE
NSW1,9/9/2022 13:15,6819.28,27.39,TRADE
NSW1,9/9/2022 13:20,6881.67,40.51,TRADE
NSW1,9/9/2022 13:25,6813.41,17.53,TRADE
NSW1,9/9/2022 13:30,6754.02,-2.08,TRADE
NSW1,9/9/2022 13:35,6750.19,-2.05,TRADE
NSW1,9/9/2022 13:40,6702.76,17.44,TRADE
NSW1,9/9/2022 13:45,6708.31,18.64,TRADE
NSW1,9/9/2022 13:50,6701.36,12.33,TRADE
NSW1,9/9/2022 13:55,6705.91,32.27,TRADE
NSW1,9/9/2022 14:00,6635.96,12.22,TRADE
NSW1,9/9/2022 14:05,6701.26,19.98,TRADE
NSW1,9/9/2022 14:10,6720.68,35.34,TRADE
NSW1,9/9/2022 14:15,6713.16,30.5,TRADE
NSW1,9/9/2022 14:20,6692.31,31.09,TRADE
NSW1,9/9/2022 14:25,6796.78,30.26,TRADE
NSW1,9/9/2022 14:30,6820.92,21.98,TRADE
NSW1,9/9/2022 14:35,6909.43,35.97,TRADE
NSW1,9/9/2022 14:40,6982.06,86.02,TRADE
NSW1,9/9/2022 14:45,6983.11,86.02,TRADE
NSW1,9/9/2022 14:50,6951.56,111.14,TRADE
NSW1,9/9/2022 14:55,6976.25,36.2,TRADE
NSW1,9/9/2022 15:00,7009.7,62.91,TRADE
NSW1,9/9/2022 15:05,7074.4,32.68,TRADE
NSW1,9/9/2022 15:10,7134.91,123.28,TRADE
NSW1,9/9/2022 15:15,7184.1,157.24,TRADE
NSW1,9/9/2022 15:20,7300.16,129.23,TRADE
NSW1,9/9/2022 15:25,7403.9,239.98,TRADE
NSW1,9/9/2022 15:30,7421.34,118.32,TRADE
